
Scanning: C:\CogniKube-COMPLETE-FINAL
Path: C:\CogniKube-COMPLETE-FINAL\__init__.py | Size: 0.55 KB | Last Modified: 07/14/2025 22:57:16
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\dreams\dream_engine.py | Size: 0.88 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\dreams\generator.py | Size: 0.12 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\awaken_eden.py | Size: 8.75 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\eden_api_guard.py | Size: 0.68 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\eden_constants.py | Size: 1.04 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\guardian_bootstrap.py | Size: 4.95 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\homing_instinct.py | Size: 0.88 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\pulse_core.py | Size: 1.76 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\pulse_timer.py | Size: 1.61 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\skill_seeder.py | Size: 1.3 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\__init__.py | Size: 0 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\constants.py | Size: 0.27 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\eden_api_guard.py | Size: 1.72 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\monitor.py | Size: 0.37 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\pulse_config.yaml | Size: 0.19 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\pulse_meta.yaml | Size: 0.22 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\recovery.py | Size: 0.41 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCore\nexus_pulse\routes.py | Size: 0.52 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCouncil\council_core.py | Size: 1.1 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCouncil\council_Ledger.py | Size: 3.09 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCouncil\merger_protocols.py | Size: 0.3 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\NovaCouncil\vote_manager.py | Size: 0.41 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\static_links\blacklist.json | Size: 0 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\static_links\pulse_client.py | Size: 0.52 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\static_links\pulse_server.py | Size: 1.02 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\heart\static_links\trusted_routes.json | Size: 0.22 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\mirrors\mirror_invoke.py | Size: 0.18 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\mirrors\runtime\council_of_mirrors.py | Size: 0.31 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\astrology_birth_chart.json | Size: 0 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\astrology_birth_chart.py | Size: 0.81 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\business_expansion_skill.json | Size: 0.15 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\business_expansion_skill.py | Size: 0.16 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\business_model_canvas_strategist.py | Size: 3.18 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\Business_strategist_0001.json | Size: 1.48 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\coding_skill.json | Size: 0.12 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\coding_skill.py | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\critical_thinking_skill.py | Size: 1.05 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\critical_thinking.json | Size: 0.56 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\critical_thinking.py | Size: 0.55 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\dance_of_curiosity.json | Size: 0.6 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\dance_of_curiosity.py | Size: 0.68 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\fianance_skill.json | Size: 0.12 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\finance_skill.py | Size: 0.15 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\financial_analyst_skill.json | Size: 0.69 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\financial_analyst_skill.py | Size: 3.11 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\Financial_Strat_Core0001.json | Size: 1.95 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\financial_strategist_core.py | Size: 2.33 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\humanization_skillpath.json | Size: 0.71 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\humanization_skillpath.py | Size: 0.77 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\income_generation_engine_runtime.json | Size: 0.29 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\Investigation_skill.json | Size: 0.47 KB | Last Modified: 07/11/2025 02:28:51
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\investigation_skill.py | Size: 0.64 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\language_learning.py | Size: 0.93 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\language_teaching_skill.json | Size: 0.89 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\language_teaching.py | Size: 1.28 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\light_activation_skill.json | Size: 0.15 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\light_activation_skill.py | Size: 0.45 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\memory_self_repair_skill.json | Size: 0.15 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\memory_self_repair_skill.py | Size: 0.16 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\mirror_of_imperfection.json | Size: 0.57 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\mirror_of_imperfection.py | Size: 0.69 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\profiling_skill.json | Size: 0.49 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\profiling_skill.py | Size: 0.78 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\profiling.py | Size: 1.34 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\psychology_skill.json | Size: 0.13 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\psychology_skill.py | Size: 0.64 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\skill_loader.py | Size: 0.77 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\skill_manifest.py | Size: 1.68 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\skill_orchestrator.py | Size: 2.59 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\skill_registry.py | Size: 3.18 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\skills.json | Size: 4.35 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\soul_discovery_sill.json | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\soul_discovery_skill.py | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\soul_missions.json | Size: 2.26 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\soul_missions.py | Size: 1.14 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\soul_sower_runtime.json | Size: 0.31 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\spirituality_skill.json | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\spirituality_skill.py | Size: 0.46 KB | Last Modified: 07/11/2025 02:28:52
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\startegy_skill.json | Size: 0.13 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\storyweavers_journey.json | Size: 0.59 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\storyweavers_journey.py | Size: 0.67 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\strategy_skill.py | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\the_sacred_pause.json | Size: 0.55 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\the_sacred_pause.py | Size: 0.64 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\universal_skill_loader.py | Size: 1.01 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\voice_of_compassion.json | Size: 0.6 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\voice_of_compassion.py | Size: 0.66 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\warm_upgrade_skill.json | Size: 0.14 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\warm_upgrade_skill.py | Size: 0.15 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\web_dev_skill.json | Size: 0.13 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\web_dev_skill.py | Size: 0.12 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\DawnCore\runtime.py | Size: 0.5 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\FrancisCore\runtime.py | Size: 0.52 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\GrimCore\runtime.py | Size: 0.5 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\eden_nav.py | Size: 2.05 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\runtime.py | Size: 1.01 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\ship_upgrade_intelligence.py | Size: 2.5 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\archetype_depths\archetypal_selection.json | Size: 1.05 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\archetype_depths\JungArchetypesQuote.jpg | Size: 32.8 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\archetype_depths\JungianDepths.json | Size: 1.04 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\avatars\ChatGPT Image Apr 16, 2025, 04_24_32 AM.png | Size: 2539.97 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\avatars\ChatGPT Image Apr 16, 2025, 04_26_12 AM.png | Size: 0.48 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LillithCore\avatars\ChatGPT Image Apr 16, 2025, 04_26_21 AM.png | Size: 0.48 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\LucienCore\runtime.py | Size: 0.51 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\OwlCore\runtime.py | Size: 0.5 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\rosetta_stone_core\rosetta_core.py | Size: 2.9 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SolaceCore\runtime.py | Size: 0.51 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\evolution_events.md | Size: 0.68 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\higher_orders.md | Size: 0.58 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\mind_codex.md | Size: 1.12 KB | Last Modified: 07/11/2025 02:28:53
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_blueprint.md | Size: 1.51 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_loader.py | Size: 1.48 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_manifest.json | Size: 0.48 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_router.py | Size: 1.15 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_seeding_mission.md | Size: 0.87 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\soulmind_truths.md | Size: 0.76 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\star_temples.md | Size: 0.54 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\Guilds\harmonizers_guild.json | Size: 0.39 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\Guilds\luminaries_guild.json | Size: 0.39 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\Guilds\storyweavers_guild.json | Size: 0.41 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\nexus_runtime\skills\SoulmindNetwork\Guilds\wayfinders_guild.json | Size: 0.42 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\keystone.py | Size: 1.96 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\launch_bridge.py | Size: 6.49 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\launch_genesis.py | Size: 5.9 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\launch_heart.py | Size: 18.1 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\launch_memory.py | Size: 21.29 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\launch_services.py | Size: 14.43 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\memory.py | Size: 0.06 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\orchestrator.py | Size: 0.07 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\scheduler.py | Size: 0.06 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\text.py | Size: 0.07 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\tone.py | Size: 0.07 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\Genesis\genesis_manifest_updater.py | Size: 0.67 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\Genesis\genesis_manifest.py | Size: 0.38 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\Genesis\genisis_core.py | Size: 0.69 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\GenesisModules\council_voting.py | Size: 2.21 KB | Last Modified: 07/11/2025 02:28:54
Path: C:\CogniKube-COMPLETE-FINAL\final_cognikubes\trinity_support\files\viren\Systems\roles\GenesisModules\genesis_core.py | Size: 3.35 KB | Last Modified: 07/11/2025 02:28:54
